Kapitelnummer,Position im Kapitel,work id,Datum (Korrekturhilfe),Dateipfad (Korrekturhilfe)
,150,work01088,26.7.1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/015_Werweißwaswerüberwen.xml
,160,work00611,1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/016_MomentAufnahme51099.xml
,170,work00436,3.2.2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/017_HaiderunddieKitzbühe.xml
,180,work00491,6.2.2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/018_InnocenteAutriche.xml
,190,work00919,5.1.2001,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/019_RoteWangenstrammeWad.xml
,200,work00011,2002,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/020_AlarmismusgeschreiLo.xml
,210,work00510,2002,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/021_JesushilftHilfiger.xml
,220,work00612,20.4.2002,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/022_Momentaufnahmendieei.xml
,230,work00013,2003,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/023_AllesinOrdnungNotize.xml
,240,work00071,17.7.2003,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/024_BiomüllNotizenvom177.xml
,250,work00086,25.7.2003,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/025_CheibaniWNotizvom232.xml
,260,work00624,27.07.2003,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/026_Nachbemerkung277.xml
,270,work00231,7.1.2005,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/027_DieFlut.xml
,280,work00419,10.6.2005,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/028_Gelassenheit.xml
,290,work00486,1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/029_IneinemAufwaschen.xml
,300,work00660,2007,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/030_OMVDeal.xml
,310,work00606,2008,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/031_MitdenAugenvonTotens.xml
,320,work00480,1.5.2008,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/032_ImVerlassenen.xml
,330,work00424,11./12.6.2008,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/033_GesichertePflegschaf.xml
,340,work00277,7.10.2008,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/034_DieSonderanstalt.xml
,350,work01052,2008,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/035_VonEwigkeitzuEwigkei.xml
,360,work00927,2009,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/036_SchamlosdieZeit.xml
,370,work01130,2009,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/037_ZurErinnerung.xml
,380,work00443,2009,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/038_HerrChorherrHerrSchu.xml
,390,work00219,2009,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/039_DiebrennendeHosenhau.xml
,400,work01037,14.3.2009,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/040_Unteruns.xml
,410,work00258,1.9.2009,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/041_DieMachtundihrPreisG.xml
,420,work00100,31.9.2009,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/042_Darfichmichvorstelle.xml
,430,work00214,12.12.2009,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/043_DieAusweisung.xml
,440,work00908,2010,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/044_RechtmußRechtbleiben.xml
,450,work00903,2010,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/045_RAUS.xml
,460,work00478,7.1.2010,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/046_ImReichderVergangenh.xml
,470,work00518,8.4.2010,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/047_KärntnerLiedgut.xml
,480,work00949,9.10.2010,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/048_SinnlosZwecklos.xml
,490,work01013,15.3.2011,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/049_UmdiegoldeneGams.xml
,500,work00997,23.6.2014,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/050_Treibgut.xml
,510,work00287,2017,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/051_DieUnrechtschaffenen.xml
,520,work00588,17.11.2017,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/052_MeinAlterswerkdageht.xml
,530,work00433,26.2.2018,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/053_GutLied.xml
,540,work00651,12.9.2018,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/054_OhdumeinÖsterreichDa.xml
,550,work01115,2019,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/055_Worteschweigenflüste.xml
,560,work00861,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/056_oT.xml
,570,work00543,2019,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/057_kleinesAndenkenanmic.xml
,580,work01170,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/058_ZuHauseSoistsrecht.xml
,590,work01135,2020,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/059_GrußbotschaftvonElfr.xml
,600,work00485,5.12.1986,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/007_DankesredenanlässlichvonPreisenSeklit/003_IndenWaldheimenundau.xml
,610,work00309,1.2.2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/004_ZumAufführungsverbot2000/001_einesMissverständnis.xml
,620,work01094,7.2.2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/004_ZumAufführungsverbot2000/002_WieeineSchlangezusto.xml
,630,work00589,7.2.2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/004_ZumAufführungsverbot2000/003_MeineArtdesProtests.xml
,640,work00076,2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/004_ZumAufführungsverbot2000/004_BriefanRitaThieleDra.xml
,650,work00538,2.8.2001,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/009_ZumTheater/002_SonstigeszumTheater/004_KichergrinsneuesPerl.xml
,660,work00650,2001,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/002_PersönlichesundBiographisches/017_OhmeinPapa.xml
,670,work00170,1.1.2012,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/018_ZuMedien/002_SonstigeszuMedien/010_DerkleineNiko.xml
,680,work00964,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/010_ZumFilm/001_ZueinzelnenRegisseurInnenundSchauspielerInnen/002_Stadtohnealles.xml
,690,work01171,2021,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/008_ZurLiteratur/001_ZueinzelnenAutorInnen/077_DieStraßeEsfehlenihr.xml
1.10.16.2,,,,
,10,work00039,22.11.1991,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/002_DemoredenRedenvorgetrageneTexte/001_Anunsselbsthabenwirn.xml
,20,work00883,1998,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/002_DemoredenRedenvorgetrageneTexte/002_Perfidverhöhnt.xml
,30,work00978,15.11.1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/002_DemoredenRedenvorgetrageneTexte/003_TerrorderNormalität.xml
,40,work00738,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/002_DemoredenRedenvorgetrageneTexte/004_ohneTitel.xml
,50,work00921,2002,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/002_DemoredenRedenvorgetrageneTexte/005_Rotz.xml
,60,work00771,2006,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/002_DemoredenRedenvorgetrageneTexte/006_ohneTitel.xml
,70,work00485,5.12.1986,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/007_DankesredenanlässlichvonPreisenSeklit/003_IndenWaldheimenundau.xml
,80,work00392,2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/017_ZuFrauenfragen/020_Frauen.xml
,90,work00903,2010,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/001_EssaysBeiträge/045_RAUS.xml
1.10.16.3,,,,
,10,work00664,2002,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/003_FlugblätteroffeneBriefe/001_ohneTitel.xml
,20,work00594,1981,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/003_FlugblätteroffeneBriefe/002_MeineliebenAnarchist.xml
,30,work00673,18.7.1986,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/003_FlugblätteroffeneBriefe/003_ohneTitel.xml
,40,work00680,25.4.1989,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/003_FlugblätteroffeneBriefe/004_ohneTitel.xml
,50,work00938,1995,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/003_FlugblätteroffeneBriefe/005_SehrgeehrterHerrOber.xml
,60,work00600,22.10.1997,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/003_FlugblätteroffeneBriefe/006_MilchunfrommerDenkun.xml
,70,work00649,Kein Datum!,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/003_FlugblätteroffeneBriefe/007_OffenerBriefvonElfri.xml
,80,work00070,2007,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/003_FlugblätteroffeneBriefe/008_Binfassungslosüberda.xml
1.10.16.4,,,,
,10,work01047,26.4.1993,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/004_Leserbriefe/001_VisionOzean.xml
,20,work00121,26.6.1995,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/004_Leserbriefe/002_DasPhantom.xml
,30,work00068,6.12.1997,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/004_Leserbriefe/003_Besserohnein.xml
,40,work00637,1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/004_Leserbriefe/004_Nichtsgehört.xml
,50,work00895,7.11.2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/004_Leserbriefe/005_Protestaufruf.xml
,60,work00615,4.12.2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/004_Leserbriefe/006_MoraksHände.xml
,70,work01015,10.2.2001,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/004_Leserbriefe/007_Unbegreiflich.xml
,80,work00901,27.2.2001,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/004_Leserbriefe/008_Rätselhaft.xml
,90,work00902,3.3.2001,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/004_Leserbriefe/009_RätselhafteBehauptun.xml
,100,work01038,3.5.2002,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/004_Leserbriefe/010_Unverschämt.xml
1.10.16.5,,,,
,10,work00667,1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/005_Wahlempfehlungen/001_ohneTitel.xml
,20,work00652,27.4.1979,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/005_Wahlempfehlungen/002_OhneAngstindieZukunf.xml
,30,work00330,1986,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/005_Wahlempfehlungen/003_EiszeitWaswählensiea.xml
,40,work00400,1.11.1986,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/005_Wahlempfehlungen/004_FreuenSiesichdarauf.xml
,50,work00674,23.11.1986,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/005_Wahlempfehlungen/005_ohneTitel.xml
,60,work00645,23.9.1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/005_Wahlempfehlungen/006_NummersicherSPÖ.xml
,70,work00037,2001,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/005_Wahlempfehlungen/007_AntwortenaufdieUmfra.xml
1.10.16.6,,,,
,10,work00666,22.4.1976,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/001_ohneTitel.xml
,20,work00675,5.3.1987,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/002_ohneTitel.xml
,30,work00687,1991,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/003_ohneTitel.xml
,40,work00001,1993,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/004_25prominenteÖsterrei.xml
,50,work00697,21.1.1993,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/005_ohneTitel.xml
,60,work01118,2.4.1995,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/006_ZeichenvonUnkulturwu.xml
,70,work00434,12.10.1995,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/007_HaiderAngst.xml
,80,work00329,23.1.1997,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/008_EinZeichenvonUnbildu.xml
,90,work00712,3.3.1997,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/009_ohneTitel.xml
,100,work00051,24.10.1997,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/010_Aufregung.xml
,110,work00609,17.8.1998,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/011_Mobbing.xml
,120,work00435,22.2.1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/012_Haiderkannstrampfens.xml
,130,work01092,18.3.1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/013_WiderstandoderExilWi.xml
,140,work00349,2.8.1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/014_EmpörungüberKlestilI.xml
,150,work00723,27.9.1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/015_ohneTitel.xml
,160,work00724,1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/016_ohneTitel.xml
,170,work00129,1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/017_DasVolkwillnachrecht.xml
,180,work00232,6.10.1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/018_DieFPÖistnichtaufzuh.xml
,190,work00373,1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/019_EsistZeiteineGrenzez.xml
,200,work00725,6.11.1999,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/020_ohneTitel.xml
,210,work00061,22./23.1. 2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/021_Bedrücktbesorgtentse.xml
,220,work00910,24.1.2000,/korrigiert/bd1/001_Werke/011_EssayistischeTexteRedenundStatements/016_ZurösterreichischenPolitikundGesellschaft/006_Statements/022_Regierungskrise.xml
